# t,xt0,xt1,xt2,xt3,xt4,xt5,xc0,xc1,xc2,xc3,xc4,xc5,dist,b_obs
3.115000000000000213e+01,6.751408296987303492e-01,6.408367974402326972e-01,-2.662213211191745703e-04,1.106253891695875395e-02,6.012210392348876081e-03,-1.141614465331165639e-05,9.550610990243022513e-01,1.454108712314663876e+00,-2.000199903116724798e+00,-1.587307595759517931e-03,7.319098631786891043e-04,2.774284863936328158e-02,8.600968344918057396e-01,5.752791086946337437e-03
3.120000000000000284e+01,6.756951776455905057e-01,6.411380715491197257e-01,-2.667905443945320972e-04,1.111137895744595053e-02,6.038753963131779194e-03,-1.135278636098925108e-05,9.549865169225395523e-01,1.454144401381231688e+00,-1.998818287296182383e+00,-1.395976474750484746e-03,6.956527995356200566e-04,2.752178418232961721e-02,8.596411719678116459e-01,5.769199593684248492e-03
3.125000000000000000e+01,6.762519685585142160e-01,6.414406733605070299e-01,-2.673565986983535408e-04,1.116025755950412167e-02,6.065318492360101572e-03,-1.128938579186930619e-05,9.549214702653987530e-01,1.454178290561715547e+00,-1.997447706798783695e+00,-1.205889810881016115e-03,6.599144198190421036e-04,2.730143571361725793e-02,8.591851521037019435e-01,5.785087537880798450e-03
3.130000000000000071e+01,6.768112043531958610e-01,6.417446039155861870e-01,-2.679194819762267051e-04,1.120917422776110568e-02,6.091903710804193357e-03,-1.122594532305823578e-05,9.548658969861262280e-01,1.454210405760133495e+00,-1.996088125593478146e+00,-1.017041360021065689e-03,6.246935168999672230e-04,2.708181249860861645e-02,8.587287646644291561e-01,5.800460447094082581e-03
3.135000000000000142e+01,6.773728869205933867e-01,6.420498642421047508e-01,-2.684791922920444452e-04,1.125812846813819927e-02,6.118509349937322449e-03,-1.116246730965210119e-05,9.548197357770701332e-01,1.454240773974151413e+00,-1.994739507091668695e+00,-8.294070022242681830e-04,5.900350438182077814e-04,2.686292757376663662e-02,8.582720010531382782e-01,5.805878524822647574e-03
3.140000000000000213e+01,6.779370181269931406e-01,6.423564553544015565e-01,-2.690357278269060997e-04,1.130711978785223226e-02,6.145135141936802076e-03,-1.109895408481267120e-05,9.547829266363877521e-01,1.454269424705686209e+00,-1.993401814072661482e+00,-6.429586250692443088e-04,5.559942175711725344e-04,2.664479318651797810e-02,8.578148558163423143e-01,5.799286153847379999e-03
3.145000000000000284e+01,6.785035998140749314e-01,6.426643782534421367e-01,-2.695890868780225543e-04,1.135614769541753478e-02,6.171780819685062855e-03,-1.103540795984448678e-05,9.547554104058343372e-01,1.454296388762858827e+00,-1.992075008865395791e+00,-4.576905970695425876e-04,5.225680693347840638e-04,2.642741510411003580e-02,8.573573253543608219e-01,5.792525640993416089e-03
3.150000000000000000e+01,6.790726337989765327e-01,6.429736339268535827e-01,-2.701392678576255350e-04,1.140521170064780904e-02,6.198446116770669340e-03,-1.097183122427284742e-05,9.547371282091481337e-01,1.454321696805051412e+00,-1.990759053490698927e+00,-2.735972703779974329e-04,4.897536183720120140e-04,2.621079988376018299e-02,8.568994063567902941e-01,5.785597702184772095e-03
3.155000000000000071e+01,6.796441218743591861e-01,6.432842233489600714e-01,-2.706862692918804241e-04,1.145431131465790564e-02,6.225130767489287127e-03,-1.090822614592318491e-05,9.547280214528512943e-01,1.454345379342321110e+00,-1.989453909630353623e+00,-9.067298149490997925e-05,4.575478724189917462e-04,2.599495453004809983e-02,8.564410957962007576e-01,5.778503103537870056e-03
3.160000000000000142e+01,6.802180658084722165e-01,6.435961474808183924e-01,-2.712300898198035217e-04,1.150344604986549592e-02,6.251834506844592722e-03,-1.084459497100128238e-05,9.547280318270146005e-01,1.454367466734833414e+00,-1.988159538610293264e+00,9.108794802819707333e-05,4.259478280719888876e-04,2.577988627236181898e-02,8.559823909219145266e-01,5.771242659232884639e-03
3.165000000000000213e+01,6.807944673452186457e-01,6.439094072702532534e-01,-2.717707281922333005e-04,1.155261541999200517e-02,6.278557070549131355e-03,-1.078093992618998247e-05,9.547371013059875455e-01,1.454387989192314601e+00,-1.986875901392969324e+00,2.716912108907124567e-04,3.949504711733605052e-04,2.556560242059775778e-02,8.555232892538691125e-01,5.763817229426633146e-03
3.170000000000000284e+01,6.813733282042200301e-01,6.442240036518925850e-01,-2.723081832707714657e-04,1.160181894006514190e-02,6.305298195025128838e-03,-1.071726321533751208e-05,9.547551721490935561e-01,1.454406976773523708e+00,-1.985602958575657606e+00,4.511425133518874456e-04,3.645527771953193069e-04,2.535211027186688379e-02,8.550637885765627333e-01,5.756227718208717370e-03
3.175000000000000000e+01,6.819546500808821854e-01,6.445399375472032899e-01,-2.728424540266544086e-04,1.165105612642017979e-02,6.332057617405248764e-03,-1.065356701998024736e-05,9.547821869012910190e-01,1.454424459385744051e+00,-1.984340670392599870e+00,6.294475745472127501e-04,3.347517116207288090e-04,2.513941705044578714e-02,8.546038869330827570e-01,5.748475071598839123e-03
3.180000000000000071e+01,6.825384346464602459e-01,6.448572098645267703e-01,-2.733735395396636922e-04,1.170032649670096903e-02,6.358835075533297680e-03,-1.058985350039138970e-05,9.548180883938000019e-01,1.454440466784292507e+00,-1.983088996719603925e+00,8.066121258125695179e-04,3.055442303204467837e-04,2.492752986939478915e-02,8.541435826192143033e-01,5.740560275586522807e-03
3.185000000000000142e+01,6.831246835481242785e-01,6.451758214991142326e-01,-2.739014389970651051e-04,1.174962956986114193e-02,6.385630307964882540e-03,-1.052612479566408670e-05,9.548628197446957788e-01,1.454455028572048780e+00,-1.981847897080211585e+00,9.826419100163652411e-04,2.769272799268998565e-04,2.471645570629557240e-02,8.536828741776328888e-01,5.732484354213588512e-03
3.190000000000000213e+01,6.837133984090248973e-01,6.454957733331625480e-01,-2.744261516925516182e-04,1.179896486616523361e-02,6.412443053968021334e-03,-1.046238302379571706e-05,9.549163243594687156e-01,1.454468174199001984e+00,-1.980617330652849395e+00,1.157542680899777869e-03,2.488977982037081935e-04,2.450620138818898619e-02,8.532217603921751214e-01,5.724248367699077272e-03
3.195000000000000284e+01,6.843045808283587661e-01,6.458170662358498904e-01,-2.749476770251908417e-04,1.184833190718971065e-02,6.439273053523699927e-03,-1.039863028177332912e-05,9.549785459315518477e-01,1.454479932961817434e+00,-1.979397256278581985e+00,1.331320202425160170e-03,2.214527144112359187e-04,2.429677358250598510e-02,8.527602402821935490e-01,5.715853410606703058e-03
3.200000000000000000e+01,6.848982323814341022e-01,6.461397010633711524e-01,-2.754660144983766558e-04,1.189773021582390782e-02,6.466120047326386414e-03,-1.033486864565961125e-05,9.550494284428158176e-01,1.454490334003419427e+00,-1.978187632469221802e+00,1.503980248132623853e-03,1.945889496680122666e-04,2.408817879190089384e-02,8.522983130969882248e-01,5.707300610056337264e-03
3.205000000000000426e+01,6.854943546197365123e-01,6.464636786589739170e-01,-2.759811637187851779e-04,1.194715931627088681e-02,6.492983776784496883e-03,-1.027110017068044125e-05,9.551289161646057124e-01,1.454499406313559229e+00,-1.976988417110519869e+00,1.675528623460985009e-03,1.683034559241932467e-04,2.388043555617999289e-02,8.518359783114169970e-01,5.698591123977019002e-03
3.210000000000000142e+01,6.860929490709944956e-01,6.467889998529940954e-01,-2.764931243953350128e-04,1.199661873404820472e-02,6.519863984020810889e-03,-1.020732689131270838e-05,9.552169536576010644e-01,1.454507178727463046e+00,-1.975799567882235319e+00,1.845971096353125635e-03,1.425931002298413486e-04,2.367353357520157048e-02,8.513732356193848272e-01,5.689726183731598497e-03
3.214999999999999858e+01,6.866940172392453912e-01,6.471156654628914540e-01,-2.770018963381521652e-04,1.204610799598859576e-02,6.546760411872849621e-03,-1.014355082137365839e-05,9.553134857716407691e-01,1.454513679924505087e+00,-1.974621042534711934e+00,2.015313465236706278e-03,1.174547814510712283e-04,2.346748032573588508e-02,8.509100849274161549e-01,5.680706960132632030e-03
3.220000000000000284e+01,6.872975606049011033e-01,6.474436762932855860e-01,-2.775074794575392882e-04,1.209562663024057669e-02,6.573672803893198559e-03,-1.007977395411055707e-05,9.554184576466627776e-01,1.454518938428833730e+00,-1.973452798461507562e+00,2.183561535644313288e-03,9.288539169353425876e-05,2.326228260243887527e-02,8.504465263505064376e-01,5.671534693511059988e-03
3.225000000000000000e+01,6.879035806248138263e-01,6.477730331359916605e-01,-2.780098737629493237e-04,1.214517416626896031e-02,6.600600904349793706e-03,-1.001599826229161582e-05,9.555318147130439366e-01,1.454522982609042447e+00,-1.972294792728990442e+00,2.350721119603702870e-03,6.888181665091520651e-05,2.305794669824978022e-02,8.499825602069459585e-01,5.662210648438614422e-03
3.230000000000000426e+01,6.885120787323418812e-01,6.481037367700560603e-01,-2.785090793619640214e-04,1.219475013485529780e-02,6.627544458226158376e-03,-9.952225698297362800e-06,9.556535026919099618e-01,1.454525840677857396e+00,-1.971146982098466394e+00,2.516798035038337027e-03,4.544093594656905231e-05,2.285447852270905064e-02,8.495181870132213486e-01,5.652736112201637089e-03
3.235000000000000142e+01,6.891230563374157736e-01,6.484357879617922427e-01,-2.790050964592767939e-04,1.224435406809823434e-02,6.654503211221599220e-03,-9.888458194213172814e-06,9.557834675954153258e-01,1.454527540691842757e+00,-1.970009323043403704e+00,2.681798105177334284e-03,2.255962346927867498e-05,2.265188367980222259e-02,8.490534074789938268e-01,5.643112393315240227e-03
3.239999999999999858e+01,6.897365148266035861e-01,6.487691874648165991e-01,-2.794979253556801810e-04,1.229398549941378670e-02,6.681476909751359744e-03,-9.824697661922078394e-06,9.559216557269941683e-01,1.454528110551122078e+00,-1.968881771763423272e+00,2.845727157974238877e-03,2.347477037800669328e-07,2.245016751941458777e-02,8.485882225021529335e-01,5.633340820078876904e-03
3.245000000000000284e+01,6.903524555631773696e-01,6.491039360200840935e-01,-2.799875664470581919e-04,1.234364396353554785e-02,6.708465300946729604e-03,-9.760945993198900575e-06,9.560680136815818964e-01,1.454527577999116028e+00,-1.967764284196148461e+00,3.008591025534208992e-03,-2.153682794351120347e-05,2.224933517157801424e-02,8.481226331639446503e-01,5.623422739172800541e-03
3.250000000000000000e+01,6.909708798871786462e-01,6.494400343559241229e-01,-2.804740202233832556e-04,1.239332899651480677e-02,6.735468132655110518e-03,-9.697205059804559242e-06,9.562224883458090297e-01,1.454525970622296827e+00,-1.966656816027621657e+00,3.170395543549327406e-03,-4.275824482328599270e-05,2.204939156949537252e-02,8.476566407241745704e-01,5.613359514295462177e-03
3.255000000000000426e+01,6.915917891154845787e-01,6.497774831880764879e-01,-2.809572872677178874e-04,1.244304013572060039e-02,6.762485153440048365e-03,-9.633476713581308424e-06,9.563850268981662905e-01,1.454523315849957976e+00,-1.965559322701753153e+00,3.331146550741830286e-03,-6.343264872643101160e-05,2.185034146524414064e-02,8.471902466164850098e-01,5.603152524841448212e-03
3.260000000000000142e+01,6.922151845418735849e-01,6.501162832197270314e-01,-2.814373682552211262e-04,1.249277691983968243e-02,6.789516112581214097e-03,-9.569762786548739018e-06,9.565555768091427158e-01,1.454519640954000437e+00,-1.964471759429104569e+00,3.490849888315097557e-03,-8.356318957129400533e-05,2.165218944070263288e-02,8.467234524437049492e-01,5.592803164619670683e-03
3.264999999999999858e+01,6.928410674370915068e-01,6.504564351415433876e-01,-2.819142639521598505e-04,1.254253888887642797e-02,6.816560760074354304e-03,-9.506065091000044073e-06,9.567340858413359017e-01,1.454514973048733673e+00,-1.963394081195203089e+00,3.649511399412278239e-03,-1.031530210950146171e-04,2.145493991535690412e-02,8.462562599732728064e-01,5.582312840612120575e-03
3.270000000000000284e+01,6.934694390489172244e-01,6.507979396317110643e-01,-2.823879752149248109e-04,1.259232558415265650e-02,6.843618846631196670e-03,-9.442385419599351356e-06,9.569205020495357150e-01,1.454509339090692466e+00,-1.962326242768517526e+00,3.807136928582452711e-03,-1.222053005488481106e-04,2.125859715206902464e-02,8.457886711327304852e-01,5.571682971771187501e-03
3.275000000000000000e+01,6.941003006022287147e-01,6.511407973559688589e-01,-2.828585029890517575e-04,1.264213654830739254e-02,6.870690123679316398e-03,-9.378725545479184650e-06,9.571147737807815803e-01,1.454502765878468828e+00,-1.961268198708177923e+00,3.963732321254242151e-03,-1.407231883974243032e-04,2.106316526151121027e-02,8.453206880052905881e-01,5.560914987856272612e-03
3.280000000000000426e+01,6.947336532990687763e-01,6.514850089676449407e-01,-2.833258483082472311e-04,1.269197132529654298e-02,6.897774343361967944e-03,-9.315087222338988934e-06,9.573168496743933442e-01,1.454495280052558348e+00,-1.960219903371497097e+00,4.119303423216788378e-03,-1.587098480218934445e-04,2.086864820572506204e-02,8.448523128254714631e-01,5.550010328309366858e-03
3.285000000000000142e+01,6.953694983187109768e-01,6.518305751076924892e-01,-2.837900122934192853e-04,1.274182946039251717e-02,6.924871258537875114e-03,-9.251472184543765677e-06,9.575266786619764936e-01,1.454486908095222075e+00,-1.959181310921326302e+00,4.273856080108036880e-03,-1.761684454269139789e-04,2.067504980110533574e-02,8.443835479748047490e-01,5.538970441166683745e-03
3.289999999999999858e+01,6.960078368177253783e-01,6.521774964047254430e-01,-2.842509961517134150e-04,1.279171050018377068e-02,6.951980622780985601e-03,-9.187882147223353570e-06,9.577442099674019493e-01,1.454477676330362623e+00,-1.958152375333273687e+00,4.427396136910248005e-03,-1.931021489514517134e-04,2.048237372100293607e-02,8.439143959776113091e-01,5.527796782009375409e-03
3.295000000000000284e+01,6.966486699300443730e-01,6.525257734750544714e-01,-2.847088011755533076e-04,1.284161399257428837e-02,6.979102190380189960e-03,-9.124318806372612193e-06,9.579693931067609913e-01,1.454467610923414256e+00,-1.957133050402796837e+00,4.579929437452681662e-03,-2.095141289833500153e-04,2.029062349807491533e-02,8.434448594968456669e-01,5.516490812949961450e-03
3.300000000000000000e+01,6.972919987670282982e-01,6.528754069227225010e-01,-2.851634287416864207e-04,1.289153948678298939e-02,7.006235716339000684e-03,-9.060783838951385455e-06,9.582021778882953145e-01,1.454456737881247630e+00,-1.956123289752183414e+00,4.731461823921387019e-03,-2.254075576776478002e-04,2.009980252646369203e-02,8.429749413300090533e-01,5.505054001654052440e-03
3.305000000000000426e+01,6.979378244175314938e-01,6.532263973395403545e-01,-2.856148803102348706e-04,1.294148653334307834e-02,7.033380956375196585e-03,-8.997278902985579734e-06,9.584425144123027707e-01,1.454445083052088750e+00,-1.955123046837425216e+00,4.881999136376035178e-03,-2.407856086786057609e-04,1.990991406385980364e-02,8.425046444051303984e-01,5.493487820399049065e-03
3.310000000000000142e+01,6.985861479479675840e-01,6.535787453051227214e-01,-2.860631574237512014e-04,1.299145468410132544e-02,7.060537666920437688e-03,-8.933805637667967568e-06,9.586903530710190191e-01,1.454432672125450576e+00,-1.954132274954991644e+00,5.031547212273746253e-03,-2.556514568454178551e-04,1.972096123348346386e-02,8.420339717768122734e-01,5.481793745165258053e-03
3.314999999999999858e+01,6.992369704023755350e-01,6.539324513869236855e-01,-2.865082617062794114e-04,1.304144349221728234e-02,7.087705605119835883e-03,-8.870365663460517709e-06,9.589456445484758618e-01,1.454419530632079960e+00,-1.953150927248504365e+00,5.180111885999834527e-03,-2.700082779815787489e-04,1.953294702600748972e-02,8.415629266223449978e-01,5.469973254762724307e-03
3.320000000000000284e+01,6.998902928024850478e-01,6.542875161402724737e-01,-2.869501948624208045e-04,1.309145251216243741e-02,7.114884528831498696e-03,-8.806960582196040769e-06,9.592083398203360423e-01,1.454405683943916117e+00,-1.952178956715318270e+00,5.327698988405427452e-03,-2.838592485678765893e-04,1.934587430143675651e-02,8.410915122378849196e-01,5.458027829990131155e-03
3.325000000000000000e+01,7.005461161477820609e-01,6.546439401084088727e-01,-2.873889586764052082e-04,1.314148129971931013e-02,7.142074196626035758e-03,-8.743591977180680211e-06,9.594783901537049520e-01,1.454391157274064428e+00,-1.951216316213008506e+00,5.474314346351896038e-03,-2.972075454989823182e-04,1.915974579095384989e-02,8.406197320346986412e-01,5.445958952827036764e-03
3.330000000000000426e+01,7.012044414155745864e-01,6.550017238225191996e-01,-2.878245550111671255e-04,1.319152941198048143e-02,7.169274367786034920e-03,-8.680261413296945429e-06,9.597557471069203539e-01,1.454375975676781341e+00,-1.950262958465766250e+00,5.619963782262032449e-03,-3.100563458236147135e-04,1.897456409873717748e-02,8.401475895354703072e-01,5.433768105657765801e-03
